"uri"|"id"|"source"|"lon"|"lat"|"the_geom"|"length_m"|"area_m2"|"category"|"generic_category"|"name"|"description"|"phone"|"fax"|"email"|"homepage"|"street"|"street_num"|"postCode"|"locality"|"country"|"open_hours"|"wikipedia"|"image"|"confScore"|"attrGain"
"http://slipo.eu/id/poi/d747ed16-38fb-3f46-9fb6-ad559316b25f"|"2293"|"GET"|"19.837438621142287"|"39.6182186949549"|"SRID=4326;MULTIPOINT ((19.837438621142287 39.6182186949549))"|""|""|"Tourism"|"TOURISM"|"WATER PARK; Water Park"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/28559c23-db2e-34db-9c9d-1e33d5c472d4"|"N3819353823"|"OpenStreetMap"|"19.7394729"|"39.6888518"|"SRID=4326;POINT (19.7394729 39.6888518)"|""|""|"CHRISTIAN"|"RELIGIOUS"|"Agia Paraskevi"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/b56f31f0-8f6a-380d-9754-1df525371318"|"R1363682"|"OpenStreetMap"|"20.070976351153238"|"39.42258547931986"|"SRID=4326;MULTIPOLYGON (((20.0708175 39.4228628, 20.0712098 39.4228512, 20.0712075 39.4228053, 20.0711932 39.4225175, 20.0710629 39.4225213, 20.0710507 39.4222759, 20.0707888 39.4222837, 20.0708175 39.4228628), (20.0710681 39.4227905, 20.0710661 39.4226537, 20.0709625 39.4226546, 20.0709645 39.4227914, 20.0710681 39.4227905)))"|"244.42642797360577"|"1732.0924725708269"|"SCHOOL"|"EDUCATION"|"Γυμνάσιο Λευκίμμης"|""|"+302662022397"|"+302662022397"|"mail@gym-lefkimm.ker.sch.gr"|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/843534cd-5b37-3627-8679-a60419e41c06"|"2300"|"GET"|"19.91275682807916"|"39.626417370464466"|"SRID=4326;MULTIPOINT ((19.91275682807916 39.626417370464466))"|""|""|"Public Security"|"PUBLIC SERVICE"|"Λιμενικό Σώμα Κέρκυρας; COAST GUARD OF CORFU"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/f43a205e-cbe1-3ea6-8dff-1c5b0be23152"|"2503"|"GET"|"19.92181913033901"|"39.602900127447946"|"SRID=4326;MULTIPOINT ((19.92181913033901 39.602900127447946))"|""|""|"Accommodation"|"ACCOMMODATION"|"Kastro; Kastro"|""|"2661034965"|"2661036944"|""|""|"Ναυσικάς"|"3"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/372d0538-15aa-3f95-9e90-76eb6e488492"|"3202"|"GET"|"19.91016776324554"|"39.622623886019184"|"SRID=4326;MULTIPOINT ((19.91016776324554 39.622623886019184))"|""|""|"Health"|"HEALTH"|"Φαρμακείο; Pharmacy"|""|"2661040127"|""|""|""|"Ναπολέοντος Ευάγγελου"|"52"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/7b5f6c10-5558-33b8-ac6c-66ead6750f2e"|"2533"|"GET"|"20.120467090613445"|"39.380231762745495"|"SRID=4326;MULTIPOINT ((20.120467090613445 39.380231762745495))"|""|""|"Accommodation"|"ACCOMMODATION"|"Koulouris Beach; Koulouris Beach"|""|"2662061351"|"2662061679"|"info@koulourisbeach.com"|"http://www.koulourisbeach.com"|""|""|"49080"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/8c91785a-1ad2-3d5c-b5f8-99117d99ad92"|"W93260780"|"OpenStreetMap"|"19.837377949999997"|"39.812382199999995"|"SRID=4326;MULTIPOLYGON (((19.8374939 39.8123901, 19.83734 39.8122977, 19.837262 39.8123743, 19.8374159 39.8124667, 19.8374939 39.8123901)))"|"55.01404141321982"|"180.49902070256522"|"CHALET"|"ACCOMMODATION"|"Villa Eli"|""|""|""|""|"http://www.corfunorth.com/"|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/b2acb6be-b97f-399e-9a65-c68033ac8816"|"3160"|"GET"|"19.92274318212268"|"39.622373481453906"|"SRID=4326;MULTIPOINT ((19.92274318212268 39.622373481453906))"|""|""|"Health"|"HEALTH"|"Pharmacy; Φαρμακείο"|""|"2661045565"|""|""|""|"Γκύλφορδ"|"35"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/ae2469b6-9ad2-3f9d-a83e-4db7cc3fae26"|"N1773882035"|"OpenStreetMap"|"19.8039411"|"39.7262222"|"SRID=4326;POINT (19.8039411 39.7262222)"|""|""|"VILLAGE"|"SETTLEMENTS"|"Ζυγός"|""|""|""|""|""|""|""|"49083"|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/98011369-3654-3fab-850a-355851d690bf"|"2075"|"GET"|"19.923423356719805"|"39.62706054787593"|"SRID=4326;MULTIPOINT ((19.923423356719805 39.62706054787593))"|""|""|"Religion"|"RELIGIOUS"|"Άγιος Ανδρέας (Μουραγ.); AGIOS ANDREAS (MOURAG.)"|""|"0"|""|""|""|"ARSENIOU; Αρσενιου"|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/98d6eaab-d471-3351-9d72-c67aba61b465"|"N1437852025"|"OpenStreetMap"|"19.7606732"|"39.7928654"|"SRID=4326;POINT (19.7606732 39.7928654)"|""|""|"HAMLET"|"SETTLEMENTS"|"Αγνός"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/067304f5-f24a-3228-8121-909866c0cd87"|"N2926269974"|"OpenStreetMap"|"19.8179578"|"39.7931162"|"SRID=4326;POINT (19.8179578 39.7931162)"|""|""|"TOYS"|"SHOP"|"Zoyzoynia"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/afb0912e-7232-352e-8c77-037f01acfd67"|"4107"|"GET"|"19.92211937296168"|"39.622562473258846"|"SRID=4326;MULTIPOINT ((19.92211937296168 39.622562473258846))"|""|""|"Banks"|"BUSINESS"|"Attica Bank - Kerkira; Attica Bank - Κέρκυρα"|""|"2661048200"|""|"info@atticabank.gr"|"http://www.atticabank.gr"|"Ιονίου Βουλής"|"7"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/5462f945-f8b6-381b-a0b8-a723a3ae98df"|"2410"|"GET"|"19.893221329747295"|"39.614634305355814"|"SRID=4326;MULTIPOINT ((19.893221329747295 39.614634305355814))"|""|""|"Super Market"|"SHOP"|"Super Market; SUPER MARKET"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/254ccf0b-9d92-3836-9bee-d986a7a1cf13"|"N2296362364"|"OpenStreetMap"|"19.9246143"|"39.6207956"|"SRID=4326;POINT (19.9246143 39.6207956)"|""|""|"SWIMMING"|"SPORT"|"Beach"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/f07d0775-5408-3055-baad-74e59bb1536d"|"N534607973"|"OpenStreetMap"|"19.9238231"|"39.6251699"|"SRID=4326;POINT (19.9238231 39.6251699)"|""|""|"CAFE"|"EAT/DRINK"|"Cafe Bar 92"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/38167b9b-df9a-39ca-bc22-7726f0cbd5eb"|"3954"|"GET"|"19.91974540154997"|"39.622533020010145"|"SRID=4326;MULTIPOINT ((19.91974540154997 39.622533020010145))"|""|""|"Banks"|"BUSINESS"|"Eurobank - Theotoki Georgiou Kerkiras (Former New Postal Savings Bank); Eurobank - Θεοτόκη Γεώργιου Κέρκυρας (Πρώην Νέο Ταχυδρομικό Ταμιευτήριο)"|""|"2661049334"|"2661049628"|""|"http://www.eurobank.gr"|"Θεοτόκη Ιωάννη"|"23"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/15f1c5c6-74d7-3c83-8edf-167ded9fa633"|"N1983913636"|"OpenStreetMap"|"19.8386776"|"39.6989178"|"SRID=4326;POINT (19.8386776 39.6989178)"|""|""|"CONVENIENCE"|"SHOP"|"Saveway"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/22183e7f-5fc8-3ea5-8341-202d237767b4"|"3571"|"GET"|"19.79464311755687"|"39.78642948928622"|"SRID=4326;MULTIPOINT ((19.79464311755687 39.78642948928622))"|""|""|"Gas Stations"|"AUTOMOTIVE"|"BP; BP"|""|"0"|""|""|"http://www.bp.com"|""|""|""|""|""|""|""|""|"0.9790694"|"{scoreA: 1.0, scoreB: 1.0, score: 0.16666667}"
"http://slipo.eu/id/poi/09158737-5324-3814-99ff-d578a34f80c0"|"N489882804"|"OpenStreetMap"|"19.8184296"|"39.7444793"|"SRID=4326;POINT (19.8184296 39.7444793)"|""|""|"HAMLET"|"SETTLEMENTS"|"Ομαλή"|""|""|""|""|""|""|""|"49100"|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/c197af6e-cb15-3b04-9280-2a1352473869"|"N1627563544"|"OpenStreetMap"|"19.9199791"|"39.7927639"|"SRID=4326;POINT (19.9199791 39.7927639)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Τριλογία; Trilogia"|""|""|""|""|""|"Χωρίς Όνομα"|""|"49100"|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/19dc798d-ffc2-3428-bb7a-7ab9a45ea3d7"|"N2924593639"|"OpenStreetMap"|"19.8096006"|"39.7946031"|"SRID=4326;POINT (19.8096006 39.7946031)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Alex's"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/72d76b9e-2331-3ea6-afb1-c3ac1d5f9fee"|"N4332666117"|"OpenStreetMap"|"19.9164993"|"39.6212632"|"SRID=4326;POINT (19.9164993 39.6212632)"|""|""|"SCHOOL"|"EDUCATION"|"PLUS   Language School"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/ac4252e4-99d8-3508-8aa4-3d0b0d7ee351"|"N1773898913"|"OpenStreetMap"|"19.6900783"|"39.7445594"|"SRID=4326;POINT (19.6900783 39.7445594)"|""|""|"VILLAGE"|"SETTLEMENTS"|"Αρμενάδες"|""|""|""|""|""|""|""|"49081"|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/2f96fdae-dd8a-3c5e-92a0-8682167c0162"|"N3904100832"|"OpenStreetMap"|"19.8518215"|"39.6497775"|"SRID=4326;POINT (19.8518215 39.6497775)"|""|""|"HOTEL"|"ACCOMMODATION"|"Gouvia Marina"|""|""|""|""|""|"Skripero"|""|"49083"|"Tzavros"|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/91838780-3389-3405-88da-0f18518bc562"|"N5591631312"|"OpenStreetMap"|"19.7290108"|"39.6525331"|"SRID=4326;POINT (19.7290108 39.6525331)"|""|""|"BEACH"|"NATURAL ATTRACTION"|"Paradise"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/5771b620-8e22-322d-8203-4cfd69fee9e1"|"N3688641384"|"OpenStreetMap"|"19.9242686"|"39.4875994"|"SRID=4326;POINT (19.9242686 39.4875994)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Tassos"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/911cae7a-0388-3c4f-88c5-13ad7e236635"|"N528032346"|"OpenStreetMap"|"19.6758834"|"39.7213478"|"SRID=4326;POINT (19.6758834 39.7213478)"|""|""|"PUB"|"EAT/DRINK"|"Strike - Bowling Billiards Cafe"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/485bf0ca-3a47-395f-b4b3-65ef5dc7b7ed"|"2379"|"GET"|"19.973682855819685"|"39.45940036225847"|"SRID=4326;MULTIPOINT ((19.973682855819685 39.45940036225847))"|""|""|"Tourism"|"TOURISM"|"Παραλία Μπουκάρη; MPOUKARI BEACH"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/6aa2af53-b675-397b-aad3-8db123c9bba9"|"2065"|"GET"|"19.90606563079419"|"39.61529726969143"|"SRID=4326;MULTIPOINT ((19.90606563079419 39.61529726969143))"|""|""|"Religion"|"RELIGIOUS"|"AGIOS KONSTADINOS & ELENI; Άγιος Κωνσταντίνος & Ελένη"|""|"2661022945"|""|""|""|"KOULINES; Κουλινες"|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/4874d7dd-5a45-3542-b41d-9bb6d8767276"|"W354981778"|"OpenStreetMap"|"19.855492509255765"|"39.54680358077896"|"SRID=4326;MULTIPOLYGON (((19.8553918 39.5469093, 19.8553275 39.5467832, 19.8555903 39.5466984, 19.8556601 39.5468225, 19.8553918 39.5469093)))"|"79.52458527520452"|"371.72442901397335"|"HOTEL"|"ACCOMMODATION"|"Marina Appartments"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/090bca07-d2cb-33f9-ba43-fe774d27e0bb"|"N1421074306"|"OpenStreetMap"|"19.877166"|"39.4561524"|"SRID=4326;POINT (19.877166 39.4561524)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Nikolas"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/81fa3ae2-9ac8-3fec-bd0c-b6b89e7c73d7"|"W317008696"|"OpenStreetMap"|"19.9158600734457"|"39.61748366168676"|"SRID=4326;MULTIPOLYGON (((19.9154751 39.6171841, 19.9159461 39.6171844, 19.9162542 39.6172936, 19.9162542 39.6175215, 19.9161864 39.6178158, 19.9158414 39.6178063, 19.9157119 39.6177493, 19.9154444 39.6176085, 19.9154751 39.6171841)))"|"245.38345316219102"|"4143.728429164966"|"COURT"|"PUBLIC SERVICE"|"Δικαστήρια Κέρκυρας"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/999989c6-b84b-3d84-8275-edf05e189f5e"|"N528059711"|"OpenStreetMap"|"19.6813117"|"39.7158694"|"SRID=4326;POINT (19.6813117 39.7158694)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Ostraka"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/7f258b50-f603-3921-93fb-c7159399ecc7"|"N3040609533"|"OpenStreetMap"|"19.8832331"|"39.7238343"|"SRID=4326;POINT (19.8832331 39.7238343)"|""|""|"HAMLET"|"SETTLEMENTS"|"Γλυφά"|""|""|""|""|""|""|""|"49081"|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/b2244a57-b659-3d6e-bdc3-9a462c0cc3a9"|"N1771624451"|"OpenStreetMap"|"20.0834413"|"39.383407"|"SRID=4326;POINT (20.0834413 39.383407)"|""|""|"VILLAGE"|"SETTLEMENTS"|"Δραγωτινά"|""|""|""|""|""|""|""|"49080"|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/f16bf252-fe7e-3bf1-9024-003b405d65b0"|"2302"|"GET"|"20.095977329024308"|"39.41384711453554"|"SRID=4326;MULTIPOINT ((20.095977329024308 39.41384711453554))"|""|""|"Transport"|"TRANSPORT"|"PORT OF LEFKIMI; Λιμάνι Λευκίμης"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/c02ab60a-0475-309d-98e5-d0185db7ae84"|"N3623221313"|"OpenStreetMap"|"19.8424994"|"39.6537827"|"SRID=4326;POINT (19.8424994 39.6537827)"|""|""|"NIGHTCLUB"|"TOURISM"|"Whispers"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/fb3ebdb0-395e-3962-b369-485489793396"|"2339"|"GET"|"20.00189264847837"|"39.45120331042964"|"SRID=4326;MULTIPOINT ((20.00189264847837 39.45120331042964))"|""|""|"Tourism"|"TOURISM"|"Παραλία Πετρίτη; PETRITI BEACH"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/fbac1621-2486-3ce9-be66-072f028742cc"|"1622"|"GET"|"19.845953483144157"|"39.64866642870139"|"SRID=4326;MULTIPOINT ((19.845953483144157 39.64866642870139))"|""|""|"Accommodation"|"ACCOMMODATION"|"SPITI PRIFTI; Spiti Prifti"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/c69748bd-efdc-31ae-8c12-5eca0b1f5c60"|"N4411456730"|"OpenStreetMap"|"19.6484579"|"39.7435491"|"SRID=4326;POINT (19.6484579 39.7435491)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Arillas Beach Point"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/76e5b604-e430-37bf-8dde-769fe79c4aa5"|"2129"|"GET"|"19.918204282350075"|"39.61964778920598"|"SRID=4326;MULTIPOINT ((19.918204282350075 39.61964778920598))"|""|""|"Public Services"|"PUBLIC SERVICE"|"TRADER'S FUND; ΤΑΕ"|""|"2661027773"|""|""|""|"ZAFIROPOULOU & MARASLI; Ζαφειροπουλου & Μαρασλη"|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/f8f1de3f-7775-3aca-be97-9905aff433cf"|"2247"|"GET"|"19.905085195414365"|"39.561056755230354"|"SRID=4326;MULTIPOINT ((19.905085195414365 39.561056755230354))"|""|""|"Accommodation"|"ACCOMMODATION"|"Montagnola; MONTAGNOLA"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/5c387842-fd8c-3376-9fd6-0b402b49b2e3"|"3473"|"GET"|"20.060663617774182"|"39.423027221469745"|"SRID=4326;MULTIPOINT ((20.060663617774182 39.423027221469745))"|""|""|"Health"|"HEALTH"|"Pharmacy; Φαρμακείο"|""|"2662024714"|""|""|""|""|"0"|"49080"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/1b52e599-37b5-31b5-a599-f832929c158a"|"N2997574717"|"OpenStreetMap"|"19.6813027"|"39.7165887"|"SRID=4326;POINT (19.6813027 39.7165887)"|""|""|"HOTEL"|"ACCOMMODATION"|"Alkion"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/71478154-d342-3ffb-8062-bc662c0e869e"|"2274"|"GET"|"20.051203549908212"|"39.42212468325008"|"SRID=4326;MULTIPOINT ((20.051203549908212 39.42212468325008))"|""|""|"Accommodation"|"ACCOMMODATION"|"ROOMS TO LET; Ενοικιαζόμενα Δωμάτια"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/ec7cbcb7-f77a-3400-9bc4-68d176eb8762"|"3544"|"GET"|"19.7926822838206"|"39.61124492017097"|"SRID=4326;MULTIPOINT ((19.7926822838206 39.61124492017097))"|""|""|"Gas Stations"|"AUTOMOTIVE"|"ELIN; ΕΛΙΝ"|""|"0"|""|""|"http://www.elin.gr"|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/dee692fa-9d47-3be3-ac18-c736890679b9"|"N4970809036"|"OpenStreetMap"|"19.9219648"|"39.7902327"|"SRID=4326;POINT (19.9219648 39.7902327)"|""|""|"RESTAURANT"|"EAT/DRINK"|"The old school"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/4b5d4ee8-2ee2-324a-ba7a-b11ab516e615"|"N3106693751"|"OpenStreetMap"|"19.8382292"|"39.6799376"|"SRID=4326;POINT (19.8382292 39.6799376)"|""|""|"DOCTORS"|"HEALTH"|"British Surgery"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/f5af7ce6-21e5-3d65-bec6-8f644d3f0ab0"|"2522"|"GET"|"19.93217522337809"|"39.47683886823584"|"SRID=4326;MULTIPOLYGON (((19.9322182 39.476692, 19.932307 39.4767745, 19.9324862 39.4769389, 19.9326924 39.4771242, 19.93288 39.477329, 19.9329474 39.4774074, 19.9326805 39.4778349, 19.9328426 39.4779896, 19.9332089 39.4780626, 19.9333681 39.4780854, 19.9335233 39.4781461, 19.9335964 39.4781089, 19.9339419 39.4782114, 19.9340204 39.4782565, 19.9340701 39.4783703, 19.9340648 39.4785183, 19.9340325 39.4787773, 19.9337067 39.4786153, 19.933245 39.4786024, 19.9328909 39.4786604, 19.9326012 39.4787722, 19.9322633 39.4789709, 19.9319897 39.4791117, 19.9317966 39.4791531, 19.9314962 39.4791697, 19.9313352 39.4791241, 19.9312226 39.4790413, 19.9310295 39.4789047, 19.9309276 39.4788136, 19.9308632 39.4787804, 19.9307511 39.4787502, 19.9306317 39.4786578, 19.9305842 39.4785983, 19.9305145 39.4784368, 19.9303965 39.478296, 19.9305038 39.4781925, 19.9306808 39.4780393, 19.9308632 39.4778778, 19.9309788 39.4777091, 19.9310172 39.4776338, 19.9309068 39.4775585, 19.9306701 39.4772526, 19.9305628 39.4771408, 19.9304877 39.4770497, 19.9304179 39.4769586, 19.9305842 39.4768012, 19.9307213 39.4767401, 19.930831 39.4767432, 19.9309222 39.4768633, 19.9309287 39.4769793, 19.9309665 39.477204, 19.9310099 39.4774379, 19.9310603 39.4774869, 19.9311436 39.4774831, 19.9313051 39.4773541, 19.9314647 39.477177, 19.931627 39.4769977, 19.9318103 39.4768799, 19.9321303 39.4767208, 19.9322182 39.476692)))"|""|""|"Accommodation"|"ACCOMMODATION"|"Apollo Palace Hotel Village; Apollo Palace Hotel Village"|""|"+30-26610-75433"|"+30-26610-75602"|"reservations@apollopalace-corfu.com"|"http://www.apollopalace-corfu.com"|""|""|"49080"|""|""|""|""|""|"0.9444444"|"{scoreA: 1.0, scoreB: 1.0, score: 0.074074075}"
"http://slipo.eu/id/poi/bd1f20e8-6d20-3eb3-92f8-862834025f3f"|"N3639581930"|"OpenStreetMap"|"19.8416226"|"39.6537949"|"SRID=4326;POINT (19.8416226 39.6537949)"|""|""|"NIGHTCLUB"|"TOURISM"|"Loco"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/7bfcfef6-66c9-399c-852f-c71c35d47f84"|"N2100621337"|"OpenStreetMap"|"20.0668027"|"39.3896803"|"SRID=4326;POINT (20.0668027 39.3896803)"|""|""|"CAFE"|"EAT/DRINK"|"Albatros"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/c9c5e24b-6432-3a7d-b716-b6a11fdacdbd"|"3470"|"GET"|"19.914000447585195"|"39.62414718949322"|"SRID=4326;MULTIPOINT ((19.914000447585195 39.62414718949322))"|""|""|"Health"|"HEALTH"|"Pharmacy; Φαρμακείο"|""|"2661046686"|""|""|""|"Θεοτόκη Ιωάννη"|"100"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/46555cdb-5629-3376-99f6-2b1af515983a"|"3192"|"GET"|"19.91924603662578"|"39.62257388188139"|"SRID=4326;MULTIPOINT ((19.91924603662578 39.62257388188139))"|""|""|"Health"|"HEALTH"|"Pharmacy; Φαρμακείο"|""|"2661031622"|""|""|""|"Δεσύλλα Σταματίου"|"16"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/ed3ce9fc-fb03-395c-891d-eeaba5aff999"|"2482"|"GET"|"19.922329345402048"|"39.6241651556982"|"SRID=4326;MULTIPOINT ((19.922329345402048 39.6241651556982))"|""|""|"Café - bar"|"EAT/DRINK"|"Salsabor; Salsabor"|""|"2661020309"|""|""|""|"Σεβαστιανού"|"36"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/2a93e94d-9b27-3b45-ac48-d546c4009546"|"N3678027963"|"OpenStreetMap"|"19.9330396"|"39.4815944"|"SRID=4326;POINT (19.9330396 39.4815944)"|""|""|"BAR"|"EAT/DRINK"|"Zefyros Beach Bar"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/c2d7098a-062d-3949-9a6b-690ba1809b38"|"N3688322361"|"OpenStreetMap"|"19.9297496"|"39.4835356"|"SRID=4326;POINT (19.9297496 39.4835356)"|""|""|"BAR"|"EAT/DRINK"|"Snack Bar Albatros"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/b3dd4172-203b-3281-84d9-1071e1cdb6e7"|"2547"|"GET"|"19.853546120610478"|"39.50125106034573"|"SRID=4326;MULTIPOINT ((19.853546120610478 39.50125106034573))"|""|""|"Accommodation"|"ACCOMMODATION"|"Paramonas; Paramonas"|""|"2661076595"|"2661075686"|"paramonas@otenet.gr"|"http://www.paramonas-hotel.com"|""|""|"49084"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/a456b0fb-317f-30ad-9ef6-b7dd59925d12"|"N3097520754"|"OpenStreetMap"|"19.9199343"|"39.6227876"|"SRID=4326;POINT (19.9199343 39.6227876)"|""|""|"CAFE"|"EAT/DRINK"|"Coffeeway"|""|"2661042162"|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/686eebb4-6b6d-3729-80d7-25a702fcc663"|"N5619242621"|"OpenStreetMap"|"19.9428274"|"39.7548796"|"SRID=4326;POINT (19.9428274 39.7548796)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Ταβέρνα Κερασιά"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/043c1e79-fc67-32b1-85ac-030c9a9120c5"|"1667"|"GET"|"19.84791990722343"|"39.649860955110874"|"SRID=4326;MULTIPOINT ((19.84791990722343 39.649860955110874))"|""|""|"Tourism"|"TOURISM"|"GOUVIA BEACH; Παραλία Γουβιά"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/91e0b0e8-a9a1-3530-808c-7b340d96f69a"|"3537"|"GET"|"19.893277030312326"|"39.597620305230045"|"SRID=4326;MULTIPOINT ((19.893277030312326 39.597620305230045))"|""|""|"Gas Stations"|"AUTOMOTIVE"|"ΕΛΙΝ; ELIN"|""|"0"|""|""|"http://www.elin.gr"|""|"0"|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/e44711b4-be91-3385-9cb4-985cbc261fb5"|"3502"|"GET"|"19.91876594746939"|"39.620232108431274"|"SRID=4326;MULTIPOINT ((19.91876594746939 39.620232108431274))"|""|""|"Health"|"HEALTH"|"Pharmacy; Φαρμακείο"|""|"2661021033"|""|""|""|"Ζαφειρόπουλου Πάνου"|"17"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/236f1095-124d-368d-8366-dfce175ad5fe"|"2238"|"GET"|"19.807149512505056"|"39.62574839316765"|"SRID=4326;MULTIPOINT ((19.807149512505056 39.62574839316765))"|""|""|"Accommodation"|"ACCOMMODATION"|"Magdalen; MAGDALEN"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/ff61f060-b3c0-362b-a143-bafc6838715f"|"N3688322362"|"OpenStreetMap"|"19.929821"|"39.483254"|"SRID=4326;POINT (19.929821 39.483254)"|""|""|"CONVENIENCE"|"SHOP"|"Alexakis"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/ab56c596-f5ed-3d54-b9df-8807b0cdc144"|"2090"|"GET"|"19.921668577911547"|"39.62460544779287"|"SRID=4326;MULTIPOINT ((19.921668577911547 39.62460544779287))"|""|""|"Religion"|"RELIGIOUS"|"Άγιος Βασίλειος; AGIOS VASSILIOS"|""|"0"|""|""|""|"AG. VASSILIOU; Αγ. Βασιλειου"|""|""|""|""|""|""|""|""|""
